-0.468687	0.197340
-0.799573	1.202645
0.915638	2.183476
0.710270	0.725002
0.325624	-0.008765
-0.194917	-5.135056
-0.235910	-0.037453
-0.666865	0.612823
-0.901934	1.988457
0.815221	1.335436
0.488077	0.252823
-0.069418	0.020438
-0.589125	0.499706
-0.870477	1.848650
0.813877	1.459975
0.465815	0.291710
-0.118574	0.098092
-0.636699	0.747798
-0.868434	2.429581
0.580752	4.022732
0.714140	1.100306
0.244065	0.166338
0.329400	-4.768576
-0.367093	0.225327
-0.771669	1.322897
0.874159	2.043602
0.601040	0.580149
0.074398	0.057531
-0.492973	0.304646
-0.823508	1.465854
0.877473	1.835351
0.606703	0.505649
0.109252	-0.011405
-0.447728	0.149629
-0.784613	1.095482
-0.813508	3.193172
0.915066	2.373583
0.735247	0.819267
0.372002	0.029948
-0.472966	-4.481541
-0.187789	-0.036396
-0.643974	0.565351
-0.892786	1.914279
0.821076	1.393928
0.495223	0.278008
-0.063377	0.030171
-0.587453	0.507230
-0.870056	1.870774
0.807545	1.443536
0.450202	0.280988
-0.141088	0.114026
-0.652890	0.822562
-0.855379	2.622302
0.761410	3.272044
0.694110	1.013253
0.206813	0.150576
-0.399358	0.245980
-0.785842	1.374423
0.872185	1.968270
0.593270	0.546560
0.065350	0.049158
-0.498227	0.306874
-0.825395	1.465278
0.879093	1.833822
0.610663	0.508745
0.118385	-0.017509
-0.438484	0.130640
-0.777710	1.048692
-0.849467	2.996783
0.911114	2.469802
0.745226	0.863078
0.389307	0.049044
-0.169395	-0.034868
-0.634891	0.546063
-0.888987	1.883734
0.824161	1.418944
0.500180	0.289576
-0.057425	0.031114
-0.583759	0.498202
-0.868510	1.853117
0.810334	1.458932
0.456514	0.288035
-0.132853	0.110532
-0.647530	0.800284
-0.859756	2.564513
0.734443	3.402772
0.699192	1.038221
0.215528	0.155409
-0.392340	0.242628
-0.783028	1.366748
0.871852	1.979451
0.592762	0.550727
0.063144	0.053488
-0.500970	0.316641
-0.827600	1.488629
0.874380	1.806337
0.599363	0.490166
0.096051	-0.008054
-0.459489	0.173090
-0.792405	1.145199
-0.753953	3.472419
0.917162	2.279421
0.725027	0.775431
0.354423	0.010965
-0.344668	-4.834894
-0.205731	-0.039543
-0.652152	0.579430
-0.896080	1.933033
0.820540	1.378808
0.496262	0.272635
-0.059938	0.023050
-0.583541	0.487366
-0.868065	1.826240
0.817313	1.478821
0.473017	0.301197
-0.108995	0.094454
-0.630267	0.721627
-0.870697	2.368539
0.720946	1.130768
0.256891	0.173023
0.253872	-4.929073
-0.355859	0.219493
-0.766948	1.308744
0.873887	2.065388
0.601518	0.589589
0.073305	0.063266
-0.495128	0.314328
-0.825551	1.489477
0.872440	1.807351
0.594478	0.487550
0.085259	-0.000359
-0.470289	0.199706
-0.800509	1.208292
0.915437	2.174679
0.709100	0.720097
0.323521	-0.010395
-0.185235	-5.149760
-0.237949	-0.037580
-0.667706	0.613988
-0.902262	1.989439
0.815398	1.334992
0.488826	0.253435
-0.068037	0.018969
-0.587881	0.494657
-0.869918	1.836754
0.816305	1.469165
0.471403	0.297373
-0.110607	0.093201
-0.631036	0.721517
-0.870848	2.369656
0.721283	1.130235
0.257896	0.172821
0.247275	-4.942089
-0.354673	0.218195
-0.766283	1.303806
0.874534	2.071501
0.603270	0.593728
0.076483	0.061890
-0.492291	0.307256
-0.823796	1.473558
0.875267	1.825890
0.601325	0.498888
0.098330	-0.005980
-0.458185	0.172224
-0.792046	1.147476
-0.749286	3.491456
0.916794	2.276714
0.723791	0.773548
0.351454	0.009766
-0.326655	-4.877282
-0.209237	-0.038148
-0.654261	0.585476
-0.897003	1.946132
0.818439	1.368353
0.491908	0.266369
-0.066355	0.026184
-0.588457	0.505580
-0.870365	1.863747
0.809743	1.449189
0.455842	0.284488
-0.132984	0.108237
-0.647146	0.794843
-0.861246	2.549591
0.727919	3.434331
0.701120	1.044359
0.219549	0.156105
-0.388543	0.238270
-0.781156	1.356003
0.873047	1.993444
0.596111	0.558016
0.068845	0.051789
-0.496040	0.303931
-0.824586	1.461288
0.879033	1.838264
0.610664	0.509438
0.117896	-0.016636
-0.439176	0.132018
-0.778357	1.053919
-0.845943	3.017122
0.911585	2.459034
0.744023	0.857836
0.387084	0.046861
-0.171872	-0.034604
-0.636228	0.549284
-0.889514	1.890130
0.823322	1.413957
0.498512	0.286977
-0.059808	0.032146
-0.585552	0.504270
-0.869209	1.866854
0.807796	1.448333
0.450656	0.282703
-0.140780	0.114830
-0.652838	0.824515
-0.854853	2.626506
0.762419	3.266246
0.693518	1.011845
0.205553	0.150961
-0.400562	0.247824
-0.786521	1.377893
0.871707	1.962864
0.591822	0.544870
0.062881	0.050266
-0.500426	0.311602
-0.826748	1.477969
0.876849	1.819660
0.605439	0.499056
0.108155	-0.013671
-0.448029	0.148886
-0.784182	1.090892
-0.819660	3.162955
0.915051	2.384421
0.737106	0.825808
0.376000	0.032607
-0.521099	-4.332325
-0.183154	-0.037865
-0.641344	0.556801
-0.891649	1.899011
0.823378	1.406407
0.500057	0.284896
-0.056246	0.026835
-0.581924	0.488684
-0.867544	1.829030
0.815843	1.477238
0.469274	0.299492
-0.114769	0.099260
-0.634744	0.741863
-0.868427	2.419873
0.714639	1.104679
0.244277	0.168793
0.330317	-4.765320
-0.367361	0.226754
-0.772168	1.327612
0.873247	2.035482
0.598141	0.576071
0.068943	0.060517
-0.498033	0.317940
-0.826797	1.496078
0.871774	1.800886
0.593273	0.484070
0.083431	-0.000593
-0.471745	0.201478
-0.801363	1.213264
0.915275	2.166618
0.707965	0.717274
0.321614	-0.011460
-0.176465	-5.162514
-0.239793	-0.037999
-0.668473	0.614929
-0.902557	1.990357
0.815571	1.334426
0.489532	0.252308
-0.066786	0.017746
-0.586738	0.490527
-0.869384	1.826110
0.818447	1.478111
0.476480	0.302262
-0.103279	0.088512
-0.625669	0.698293
-0.872483	2.314842
0.728208	1.159779
0.271869	0.178357
0.173499	-5.061211
-0.341819	0.211161
-0.760584	1.284428
0.874713	2.102363
0.605852	0.605993
0.078952	0.066324
-0.491303	0.310076
-0.823803	1.481402
0.873174	1.817745
0.596252	0.491953
0.088017	-0.000281
-0.468064	0.194877
-0.799190	1.199579
0.915667	2.188304
0.710872	0.728166
0.326832	-0.007690
-0.200458	-5.126437
-0.234702	-0.036923
-0.666360	0.610923
-0.901708	1.987167
0.815183	1.337263
0.487979	0.253624
-0.069685	0.020978
-0.589425	0.501042
-0.870715	1.851334
0.813155	1.457355
0.464141	0.289927
-0.120961	0.099338
-0.638418	0.754938
-0.867526	2.448005
0.632657	3.831805
0.712074	1.091293
0.240116	0.164268
0.356363	-4.703153
-0.370597	0.226981
-0.773199	1.328046
0.874086	2.035537
0.600378	0.577356
0.073817	0.056357
-0.493161	0.303978
-0.823503	1.463001
0.878153	1.837489
0.608159	0.508330
0.112285	-0.012963
-0.444815	0.143827
-0.782454	1.083037
-0.825349	3.131593
0.914183	2.400544
0.738078	0.832242
0.376930	0.034461
-0.535060	-4.286234
-0.182641	-0.036030
-0.641512	0.560631
-0.891764	1.907171
0.821625	1.399826
0.495892	0.279750
-0.062873	0.031072
-0.587354	0.508686
-0.869982	1.874145
0.806671	1.442269
0.448299	0.279809
-0.143742	0.116000
-0.654715	0.831440
-0.853293	2.645711
0.769633	3.229127
0.691998	1.003615
0.203076	0.148856
-0.402469	0.247837
-0.787253	1.378684
0.872071	1.960711
0.592564	0.543840
0.064576	0.048461
-0.498660	0.306214
-0.825535	1.464696
0.879326	1.834142
0.611238	0.508732
0.119603	-0.018008
-0.437290	0.127227
-0.776796	1.043590
-0.853000	2.975612
0.910332	2.482548
0.746360	0.868459
0.391193	0.051664
-0.167400	-0.034646
-0.633877	0.545164
-0.888601	1.880623
0.824308	1.422574
0.500566	0.290969
-0.056999	0.031458
-0.583532	0.497905
-0.868361	1.853040
0.810431	1.458757
0.456532	0.288984
-0.132838	0.110871
-0.647589	0.799764
-0.859626	2.565497
0.734634	3.401747
0.699171	1.037020
0.215342	0.155473
-0.392519	0.242632
-0.783032	1.368094
0.871896	1.978112
0.592587	0.550728
0.062868	0.053552
-0.501214	0.317074
-0.827655	1.490830
0.874104	1.805050
0.598766	0.489871
0.094950	-0.007621
-0.460524	0.174312
-0.793084	1.150625
-0.745145	3.510271
0.917228	2.270365
0.723892	0.771073
0.352341	0.009552
-0.332570	-4.864057
-0.207894	-0.039323
-0.653222	0.580427
